uuid,name,brand,gender,price,description,primary_color,label,size,kids
43b09cd1-a863-40ff-91a4-6b33e39db7b4,DKNY Unisex Gold-Toned & White Striped Medium Trolley Bag,DKNY,Unisex,172.26,"Gold-toned and white striped medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White,longsleeve,L,true
36b4e957-021d-4a48-aaea-25dff54e162c,Kenneth Cole Women Brown Solid Backpack,Kenneth Cole,Women,27.29,Brown solid backpackNon-Padded haul loop1 main compartment with zip closurePadded backPadded shoulder strap: Non-Padded, Brown,longsleeve,L,true
461d4185-cece-42e3-91f4-86a1331aab31,Puma Unisex Black Sneakers,Puma,Unisex,38.39,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black,longsleeve,XS,false
37820224-d7fc-41da-b46f-fe7dd25b125e,Park Avenue Women Coral Solid A-Line Top,Park Avenue,Women,6.11,Coral solid A-line  fit,,longsleeve,M,false
46b316a6-236e-471f-9d72-fea1d7f10dbc,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,9.86,"Blue printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue,longsleeve,XS,true
4962d8a2-d6c0-4c8c-a166-ee1da756ca10,SEJ by Nisha Gupta Set of 4 Turquoise Blue & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,9.59,Set content: 4 table mats Shape: Rectangle Colour: Turquoise-blue and pink Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue,longsleeve,L,false
46d65d04-97a1-4bf3-bc3e-67c835a86fbe,Gini and Jony Girls White & Pink Cinched Waist Top,Gini and Jony,Girls,10.79,"White and Pink printed woven cinched waist top, has a round neck, and short sleeves", White,longsleeve,S,true
4a4cb8eb-0b97-45c3-99cd-b777f94441bc,SEJ by Nisha Gupta Set of 6 Mustard & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,10.79,Set content: 6 table matsShape: RectangleColour: Mustard and pinkPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton, Pink,longsleeve,XL,true
4bf0c9ac-a79b-45ad-96ba-bb354b85274a,AccessHer Gold-Plated & Green Embellished Kundan & Enamel Maang Tika,AccessHer,Women,3.11,"Gold-plated and green enamel and kundan embellished maang tika, has a teardrop-shaped designSecured with a fish-hook ear wire", Green,longsleeve,L,true
4bf111e5-8a3a-4ed8-a771-cbac8841552c,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,8.39,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,longsleeve,L,true
4cdaba0c-fc3d-4ca8-9cdf-7ae20829dc0b,Parx Men Blue Tapered Fit Solid Regular Trousers,Parx,Men,11.03,"Blue solid mid-rise regular trousers, has a button closure, four pocketsDisclaimer: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.",Blue,longsleeve,M,false
4d14f447-f8b9-4633-bbc2-c5ce154a0389,Black Synthetic Sandals,Beli,Women,11.69,"Adding perfect class and elegance to your party look are these black coloured sandals from Beli. High on fashion and comfort, these sandals will allow you to step out in style. Featuring synthetic upper and resin sole, these open backs are worth investing in. Wear them perfectly with your party outfits to add a touch of glamour to your look.", Black,longsleeve,XL,true
4e3ea56c-e4e4-4ac4-9981-3491f62a7815,Gini and Jony Girls Peach-Coloured Embellished Top,Gini and Jony,Girls,5.87,"Peach-Coloured embellished knitted regular  top, has a round neck, and short sleeves", Red,longsleeve,S,true
4eec8a60-15db-46d0-86b4-04e3cd8e75f8,Parx Men Pink Slim Fit Printed Casual Shirt,Parx,Men,8.15,"Pink printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink,longsleeve,XL,false
4b59aac5-4659-4d41-bdb1-b18f413f70fc,Campus Sutra Men Black Solid Round Neck T-shirt,Campus Sutra,Men,8.39,"Black solid T-shirt, has a round neck, and long sleeves", Black,longsleeve,S,false
39948029-b039-4622-9228-60552986c6fd,MIAH Decor Set Of 5 Printed Handcrafted Kulladh Set,MIAH Decor,Unisex,10.38,Set Content: Set of 5Pattern: PrintedFinish: GlossyColour: Multi colouredMaterial: CeramicFeatures: Handcrafted and dishwasher safe,,longsleeve,S,true
3c9c2f96-3e55-4c75-9a21-bbbc6c7d96e7,SEJ by Nisha Gupta Pink & Orange Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,11.99,Set content: 1 open dry binColour: Pink and orangePattern: Floral printShape: Rectangular, Pink,longsleeve,S,true
3ef69c02-2f8b-433a-9c42-ea2f7ee1c142,Gini and Jony Boys Black Embellished Classic Regular Fit Chino Shorts,Gini and Jony,Boys,11.75,"Black embellished mid-rise knitted chino shorts, has a waistband with belt loops, zip fly, four pockets, and button closure", Black,longsleeve,M,true
552b44a7-0eeb-47a0-8a63-2f1f1d5f78ff,Vishudh Women Black & Maroon Embroidered Straight Kurta,Vishudh,Women,6.04,"Black and Maroon embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", Red,longsleeve,XL,false
53733341-2303-43a1-a402-7a6823314f4c,Gini and Jony Boys Maroon Regular Fit Solid Casual Shirt,Gini and Jony,Boys,6.47,"Maroon solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Maroon,longsleeve,L,false
576ea34f-b4e3-4269-b99d-e97343549a8a,AccessHer Gold-Plated Stone-Studded Maang Tika,AccessHer,Women,16.79,"Gold-plated maang tika, has stone-studded detail, secured with a hook closure", Gold,longsleeve,XL,true
5805e9ba-176c-461b-87f7-ff400291d0fc,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,14.99,"Blue solid T-shirt, has a polo collar, short sleeves",Blue,longsleeve,L,false
531a0307-e3d4-4ab5-b488-12932fd218f9,Story@home Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,16.79,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: PinkPattern: Floral, Pink,longsleeve,L,true
582f7f10-e2bb-4cc4-9fb7-829e71dc0f02,Lady Lyka Women Black and Burgundy Pack of 2 Everyday Bras MONALISA-WHN-BLK-Multi,Lady Lyka,Women,7.12,Pack of 2 Black and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black,longsleeve,L,false
5a840d5b-f861-482c-9ea3-fc7a30f4834b,Gini and Jony Boys Khaki Regular Fit Solid Chinos,Gini and Jony,Boys,10.07,"Khaki solid mid-rise chinos, has hook-and-bar and zip closure, 5 pockets", Khaki,longsleeve,XL,false
5af25198-5449-4f01-8155-21192662397c,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,9.11,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one pocket",Blue,longsleeve,XS,false
5c1b7a77-1fa3-4af8-9722-cd38e45d89da,Parx Men Black Printed Round Neck T-shirt,Parx,Men,5.87,"Black printed round neck t-shirt,short sleeves", Black,longsleeve,M,true
5c2349f3-defa-4924-adf7-f28b144e39b2,MBE Women Black & White Printed Dupatta,MBE,Women,7.48,"Black printed dupatta, printed border", Black,longsleeve,S,true
55642545-7055-4b8b-aa89-a2cf4233016e,Crew STREET Men White Perforated Mid-Top Sneakers,Crew STREET,Men,34.79,These casual shoes bring full-court style and premium comfort to an iconic look.FeaturesRubber cupsole outsole provides exceptional durability.Padded tongue adds comfort along the top of your foot.Die cut EVA insole gives you extra comfort.Weight: Light-weightFastening: Lace-upFit: SnugWarranty: 3 monthsWarranty provided by brand/manufacturer, White,longsleeve,M,false
5ca1e689-1dae-48c3-9b8b-b47a3365cc01,Sera Women Off-White & Blue Printed Kurta with Palazzos,Sera,Women,16.28,"Off-White and blue printed kurta with palazzos Off-White and blue straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsOff-White and blue  Solid palazzos, has partially elasticated waistband, button closure",Blue,longsleeve,M,false
5d11e46b-e897-4d03-bc7d-455e49800edf,Lakme Absolute Matte Melt Liquid Lip Color - 18 Coral Flip 6 ml,Lakme,Women,4.8,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 18 Coral Flip, Matte,longsleeve,XS,true
5e01f1b8-4672-4a29-85c2-63d7e76c5056,Bhama Couture Women Mustard Yellow Solid A-Line Top,Bhama Couture,Women,7.12,"Mustard yellow and maroon solid woven A-line top with embroidered detail, has a round neck, three-quarter bell sleeves, button closure", Yellow,longsleeve,L,false
5e2e84d2-2031-4039-ad99-943480201f71,Vishudh Women Pink Embroidered Straight Kurta,Vishudh,Women,15.59,"Pink embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Red,longsleeve,XL,false
5ea28e5a-f527-4954-b17c-a129b64e3f77,Zippo Men Original Blue Tourquoise Edt 50 ml,Zippo,Men,34.8,"Notes:The top note of this fragrance comprises bergamot, grapefruit, violet leaf and red appleThe middle note comprises of lavender, geranium, tonka bean, pepper and clary sageThe base ends with vetiver, patchouli, Cashmere wood, Virginia cedar and vanilla",Blue,longsleeve,S,true
5e07f77d-8060-4613-978d-add0a20973cb,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,22.68,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green,longsleeve,S,true
5edb09de-3bc8-405d-bee9-f0286cea7ecf,PARFAIT Plus Size Navy Blue Lace Underwired Non Padded Everyday Bra P5632,PARFAIT,Women,20.15,Navy Blue lace full-coverage everyday braNon padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone,Blue,longsleeve,L,true
57185eb4-10b3-4a7d-8a89-2c505f20d573,Homesake Gold-Toned & Peach-Coloured Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,22.03,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and peach-colouredPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Red,longsleeve,L,true
6072c8c3-88ed-4f70-85df-3d1ffa6b2e83,Parx Men Maroon Self Design Pullover,Parx,Men,11.03,"Maroon self-design pullover, has a V-neck, long sleeves, ribbed hem", Maroon,longsleeve,L,true
636535d5-29a3-4492-9932-e2fdbfddc9b7,Park Avenue Women Black Sheath Dress,Park Avenue,Women,8.99,"Black solid woven sheath dress, has a round neck, short sleeves, concealed zip closure, straight hem", Black,longsleeve,L,true
643ca1b2-c14d-4c18-b7d6-5502cff8c689,MIMOSA Rust Red & Yellow Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Women,18.89,"Design Detail:Rust red and yellow woven design saree, has a zari borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.Fabric:Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.", Red,longsleeve,XL,false
65059343-23ae-4f9a-8fca-872af5d9ed37,ID Men Tan Brown Solid Comfort Leather Sandals,ID,Men,16.73,A pair of tan solid Comfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown,longsleeve,S,true
668afec1-96d0-4080-8b98-77096adaa5f8,ID Men Black Solid Comfort Leather Sandals,ID,Men,22.62,A pair of black solidComfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Black,longsleeve,L,true
6743890e-7ecd-4d7a-ab44-c38bb7f4dfaf,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver,longsleeve,L,true
686d1d11-67ac-4acd-bd9d-d744774ec7a0,Campus Sutra Men Black & Grey Standard Regular Fit Striped Casual Shirt,Campus Sutra,Men,7.19,"Black and grey striped casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Black,longsleeve,M,true
68cca66a-f96c-48a1-863c-77455172be43,Campus Sutra Men Black Solid Henley Neck T-shirt,Campus Sutra,Men,8.39,"Black solid T-shirt, has a Henley neck, short sleeves, asymmetric hem", Black,longsleeve,XL,true
6a2a9690-9343-4511-9caa-68ece22dfa3c,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Slash Knee Stretchable Ankle Jeans,SPYKAR,Women,14.57,"Blue medium wash 5-pocket mid-rise jeans, mildly distressed and slashed at one knee, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,longsleeve,XS,true
6bad7aae-a2dc-4ac6-806c-247db740393a,Puma Women Black Sneakers,Puma,Women,41.99,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black,longsleeve,S,false
6d89acf9-e8b0-4231-9915-2854adb7a223,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,5.87,"Blue striped T-shirt, has polo collar and short sleeves",Blue,longsleeve,XL,true
6e199a44-ee88-4a58-ace4-b6d926d82e6d,Urban Dog Men Navy Blue Striped Regular Fit Sports Shorts,Urban Dog,Men,4.79,"Navy blue striped mid-rise sports shorts, has two pockets, a drawstring closure",Blue,longsleeve,XS,false
6e69a725-ea5d-4097-83c9-7397e135988b,Gini and Jony Boys Navy Blue Slim Fit Printed Formal Trousers,Gini and Jony,Boys,15.95,"Navy blue printed mid-rise formal trousers, button closure, zip fly and 5 pockets",Blue,longsleeve,L,false
6e6c0edc-7544-4907-85fe-eaaf15d0327f,PARFAIT Plus Size Pink  Black Solid Underwired Non Padded Everyday Bra P5522,PARFAIT,Women,14.27,Pink and black solid medium-coverage Everyday bra with mesh panellingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,longsleeve,XL,true
411f9b0b-5856-4ebc-949e-f84cf1e3fd1b,JEWEL JUNCTION Rose Gold-Toned Contemporary Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of rose gold-toned contemporary textured cufflinksComes in a signature JEWEL JUNCTION case, Gold,longsleeve,XS,true
6e857a40-68f4-471f-a19d-1b787f1f52bf,Raymond Men Blue Checked Polo Collar T-shirt,Raymond,Men,30.59,"Blue checked T-shirt, has polo collar, short sleeves",Blue,longsleeve,S,true
6ff7b140-076c-411f-93cb-faa60b1cc583,Extreme Night Edt 70Ml,Michael Kors,Men,51.3,"	A perfect pick for bold and daring urban man is this 'Extreme Night' EDT from Michael Kors that gives a refreshing oriental scent. The top note of this EDT comprises bergamot, black pepper and nutmeg. The heart note comprises cypress, lily and clary sage that exude a pungent yet fresh scent, while the base note comprises a perfect harmony of musk, cedar, vanilla, sandalwood, tonka beans and orris. The net weight of this EDT is 70ml. ",,longsleeve,M,false
70bf54e7-fa1b-4e28-b41d-1fa460f6d05d,Daffodils Girls White Printed Fit and Flare Dress,Daffodils,Girls,8.86,"White and Black printed knitted fit and flare dress, has a round neck, short sleeves, and flared hem", White,longsleeve,XS,true
70f0e21f-15d8-47bb-ae36-3b6d84d7f90d,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,22.03,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green,longsleeve,L,false
7110460a-44eb-4bea-a477-e533a80f0db2,SEJ by Nisha Gupta Set of 4 Blue & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,9.59,Set content: 4 table mats Shape: Rectangle Colour: Pink and blue Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue,longsleeve,M,false
44bed517-2dc2-4df2-b85f-4fd28730c933,Campus Sutra Men Grey & Black Printed Round Neck T-shirt,Campus Sutra,Men,8.39,"Grey and black printed T-shirt, has a round neck, long sleeves", Black,longsleeve,XL,true
46ad1df5-6575-45fd-b38d-240841f8f494,EthnoVogue Women Burgundy Solid Made to Measure Printed Cocktail Gown,EthnoVogue,Women,52.26,"Burgundy made to measure solid maxi cocktail gownBurgundy solid made to measure solid maxi gown, has a round-neck, short sleeves, concealed side zip closure, padded cups, has embellished detailing, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Burgundy,longsleeve,L,false
4746e510-d698-4730-8eaa-99d6b9b0fa7f,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver,longsleeve,M,false
